LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    6   109    3.459459459       0.2890625000        4.636141625    
    6   110    3.482993197       0.2871093750        4.636920910    
    6   111    3.506849315       0.2851562500        4.637716499    
    6   112    3.531034483       0.2832031250        4.638532252    
    6   113    3.555555556       0.2812500000        4.639372400    
    6   114    3.580419580       0.2792968750        4.640241687    
    6   115    3.605633803       0.2773437500        4.641145537    
    6   116    3.631205674       0.2753906250        4.642090256    
    6   117    3.657142857       0.2734375000        4.643083278    
    6   118    3.683453237       0.2714843750        4.644133459    
    6   119    3.710144928       0.2695312500        4.645251420    
    6   120    3.737226277       0.2675781250        4.646449926    
    6   121    3.764705882       0.2656250000        4.647744255    
    6   122    3.792592593       0.2636718750        4.649152450    
    6   123    3.820895522       0.2617187500        4.650695270    
    6   124    3.849624060       0.2597656250        4.652395482    
    6   125    3.878787879       0.2578125000        4.654276066    
    6   126    3.908396947       0.2558593750        4.656356866    
    6   127    3.938461538       0.2539062500        4.658649629    
    6   128    3.968992248       0.2519531250        4.661152347    
    6   129    4.000000000       0.2500000000        4.663844926    
    6   130    4.031496063       0.2480468750        4.666688654    
    6   131    4.063492063       0.2460937500        4.669630644    
    6   132    4.096000000       0.2441406250        4.672612019    
    6   133    4.129032258       0.2421875000        4.675576919    
    6   134    4.162601626       0.2402343750        4.678479563    
    6   135    4.196721311       0.2382812500        4.681287974    
    6   136    4.231404959       0.2363281250        4.683984462    
    6   137    4.266666667       0.2343750000        4.686563793    
    6   138    4.302521008       0.2324218750        4.689030188    
    6   139    4.338983051       0.2304687500        4.691394133    
    6   140    4.376068376       0.2285156250        4.693669631    
    6   141    4.413793103       0.2265625000        4.695872131    
    6   142    4.452173913       0.2246093750        4.698017175    
    6   143    4.491228070       0.2226562500        4.700119607    
    6   144    4.530973451       0.2207031250        4.702193201    
    6   145    4.571428571       0.2187500000        4.704250559    
    6   146    4.612612613       0.2167968750        4.706303159    
    6   147    4.654545455       0.2148437500        4.708361494    
    6   148    4.697247706       0.2128906250        4.710435240    
    6   149    4.740740741       0.2109375000        4.712533441    
    6   150    4.785046729       0.2089843750        4.714664688    
    6   151    4.830188679       0.2070312500        4.716837293    
    6   152    4.876190476       0.2050781250        4.719059449    
    6   153    4.923076923       0.2031250000        4.721339391    
    6   154    4.970873786       0.2011718750        4.723685546    
    6   155    5.019607843       0.1992187500        4.726106677    
    6   156    5.069306931       0.1972656250        4.728612036    
    6   157    5.120000000       0.1953125000        4.731211504    
    6   158    5.171717172       0.1933593750        4.733915738    
    6   159    5.224489796       0.1914062500        4.736736295    
    6   160    5.278350515       0.1894531250        4.739685748    
    6   161    5.333333333       0.1875000000        4.742777746    
    6   162    5.389473684       0.1855468750        4.746027002    
    6   163    5.446808511       0.1835937500        4.749449156    
    6   164    5.505376344       0.1816406250        4.753060443    
    6   165    5.565217391       0.1796875000        4.756877086    
    6   166    5.626373626       0.1777343750        4.760914317    
    6   167    5.688888889       0.1757812500        4.765184974    
    6   168    5.752808989       0.1738281250        4.769697658    
    6   169    5.818181818       0.1718750000        4.774454604    
    6   170    5.885057471       0.1699218750        4.779449604    
    6   171    5.953488372       0.1679687500        4.784666533    
    6   172    6.023529412       0.1660156250        4.790079169    
    6   173    6.095238095       0.1640625000        4.795652857    
    6   174    6.168674699       0.1621093750        4.801348141    
    6   175    6.243902439       0.1601562500        4.807125816    
    6   176    6.320987654       0.1582031250        4.812952247    
    6   177    6.400000000       0.1562500000        4.818803611    
    6   178    6.481012658       0.1542968750        4.824668113    
    6   179    6.564102564       0.1523437500        4.830545966    
    6   180    6.649350649       0.1503906250        4.836447661    
    6   181    6.736842105       0.1484375000        4.842391356    
    6   182    6.826666667       0.1464843750        4.848400148    
    6   183    6.918918919       0.1445312500        4.854499749    
    6   184    7.013698630       0.1425781250        4.860716699    
    6   185    7.111111111       0.1406250000        4.867077145    
    6   186    7.211267606       0.1386718750        4.873606028    
    6   187    7.314285714       0.1367187500        4.880326569    
    6   188    7.420289855       0.1347656250        4.887259922    
    6   189    7.529411765       0.1328125000        4.894424917    
    6   190    7.641791045       0.1308593750        4.901837850    
    6   191    7.757575758       0.1289062500        4.909512287    
    6   192    7.876923077       0.1269531250        4.917458922    
    6   193    8.000000000       0.1250000000        4.925685509    
    6   194    8.126984127       0.1230468750        4.934196958    
    6   195    8.258064516       0.1210937500        4.942995682    
    6   196    8.393442623       0.1191406250        4.952082309    
    6   197    8.533333333       0.1171875000        4.961456849    
    6   198    8.677966102       0.1152343750        4.971120350    
    6   199    8.827586207       0.1132812500        4.981076993    
    6   200    8.982456140       0.1113281250        4.991336423    
    6   201    9.142857143       0.1093750000        5.001916052    
    6   202    9.309090909       0.1074218750        5.012842970    
    6   203    9.481481481       0.1054687500        5.024155194    
    6   204    9.660377358       0.1035156250        5.035902089    
    6   205    9.846153846       0.1015625000        5.048143966    
    6   206    10.03921569       0.9960937500E-01    5.060951013    
    6   207    10.24000000       0.9765625000E-01    5.074401795    
    6   208    10.44897959       0.9570312500E-01    5.088581587    
    6   209    10.66666667       0.9375000000E-01    5.103580835    
    6   210    10.89361702       0.9179687500E-01    5.119494038    
    6   211    11.13043478       0.8984375000E-01    5.136419338    
    6   212    11.37777778       0.8789062500E-01    5.154459067    
    6   213    11.63636364       0.8593750000E-01    5.173721362    
    6   214    11.90697674       0.8398437500E-01    5.194322734    
    6   215    12.19047619       0.8203125000E-01    5.216391204    
    6   216    12.48780488       0.8007812500E-01    5.240069326    
    6   217    12.80000000       0.7812500000E-01    5.265516245    
    6   218    13.12820513       0.7617187500E-01    5.292907805    
    6   219    13.47368421       0.7421875000E-01    5.322433617    
    6   220    13.83783784       0.7226562500E-01    5.354289859    
    6   221    14.22222222       0.7031250000E-01    5.388666226    
    6   222    14.62857143       0.6835937500E-01    5.425725144    
    6   223    15.05882353       0.6640625000E-01    5.465571509    
    6   224    15.51515152       0.6445312500E-01    5.508213470    
    6   225    16.00000000       0.6250000000E-01    5.553522054    
    6   226    16.51612903       0.6054687500E-01    5.601213375    
    6   227    17.06666667       0.5859375000E-01    5.650898753    
    6   228    17.65517241       0.5664062500E-01    5.702249816    
    6   229    18.28571429       0.5468750000E-01    5.755264069    
    6   230    18.96296296       0.5273437500E-01    5.810503955    
    6   231    19.69230769       0.5078125000E-01    5.869143859    
    6   232    20.48000000       0.4882812500E-01    5.932767600    
    6   233    21.33333333       0.4687500000E-01    6.003020346    
    6   234    22.26086957       0.4492187500E-01    6.081386726    
    6   235    23.27272727       0.4296875000E-01    6.169479947    
    6   236    24.38095238       0.4101562500E-01    6.269942727    
    6   237    25.60000000       0.3906250000E-01    6.387404200    
    6   238    26.94736842       0.3710937500E-01    6.528582158    
    6   239    28.44444444       0.3515625000E-01    6.700249604    
    6   240    30.11764706       0.3320312500E-01    6.902430936    
    6   241    32.00000000       0.3125000000E-01    7.116593787    
    6   242    34.13333333       0.2929687500E-01    7.313706039    
    6   243    36.57142857       0.2734375000E-01    7.497411243    
    6   244    39.38461538       0.2539062500E-01    7.703478647    
    6   245    42.66666667       0.2343750000E-01    7.954516738    
    6   246    46.54545455       0.2148437500E-01    8.239071206    
    6   247    51.20000000       0.1953125000E-01    8.559308825    
    6   248    56.88888889       0.1757812500E-01    8.945573039    
    6   249    64.00000000       0.1562500000E-01    9.478176711    
    6   250    73.14285714       0.1367187500E-01    10.18369122    
    6   251    85.33333333       0.1171875000E-01    11.08977082    
    6   252    102.4000000       0.9765625000E-02    12.52739004    
    7     1    2.000000000       0.5000000000        4.569803879    
    7     2    2.007843137       0.4980468750        4.570561703    
    7     3    2.015748031       0.4960937500        4.571229983    
    7     4    2.023715415       0.4941406250        4.571826340    
    7     5    2.031746032       0.4921875000        4.572364878    
    7     6    2.039840637       0.4902343750        4.572856810    
    7     7    2.048000000       0.4882812500        4.573311047    
    7     8    2.056224900       0.4863281250        4.573734699    
    7     9    2.064516129       0.4843750000        4.574133476    
    7    10    2.072874494       0.4824218750        4.574512011    
    7    11    2.081300813       0.4804687500        4.574874102    
    7    12    2.089795918       0.4785156250        4.575222906    
    7    13    2.098360656       0.4765625000        4.575561087    
    7    14    2.106995885       0.4746093750        4.575890931    
    7    15    2.115702479       0.4726562500        4.576214438    
    7    16    2.124481328       0.4707031250        4.576533395    
    7    17    2.133333333       0.4687500000        4.576849441    
    7    18    2.142259414       0.4667968750        4.577164116    
    7    19    2.151260504       0.4648437500        4.577478910    
    7    20    2.160337553       0.4628906250        4.577795306    
    7    21    2.169491525       0.4609375000        4.578114829    
    7    22    2.178723404       0.4589843750        4.578439088    
    7    23    2.188034188       0.4570312500        4.578769832    
    7    24    2.197424893       0.4550781250        4.579109012    
    7    25    2.206896552       0.4531250000        4.579458852    
    7    26    2.216450216       0.4511718750        4.579821947    
    7    27    2.226086957       0.4492187500        4.580201375    
    7    28    2.235807860       0.4472656250        4.580600849    
    7    29    2.245614035       0.4453125000        4.581024908    
    7    30    2.255506608       0.4433593750        4.581479161    
    7    31    2.265486726       0.4414062500        4.581970596    
    7    32    2.275555556       0.4394531250        4.582507936    
    7    33    2.285714286       0.4375000000        4.583102040    
    7    34    2.295964126       0.4355468750        4.583766228    
    7    35    2.306306306       0.4335937500        4.584516347    
    7    36    2.316742081       0.4316406250        4.585370152    
    7    37    2.327272727       0.4296875000        4.586345385    
    7    38    2.337899543       0.4277343750        4.587455966    
    7    39    2.348623853       0.4257812500        4.588706441    
    7    40    2.359447005       0.4238281250        4.590086627    
    7    41    2.370370370       0.4218750000        4.591569913    
    7    42    2.381395349       0.4199218750        4.593117557    
    7    43    2.392523364       0.4179687500        4.594687328    
    7    44    2.403755869       0.4160156250        4.596241945    
    7    45    2.415094340       0.4140625000        4.597753882    
    7    46    2.426540284       0.4121093750        4.599206162    
    7    47    2.438095238       0.4101562500        4.600590669    
    7    48    2.449760766       0.4082031250        4.601905634    
    7    49    2.461538462       0.4062500000        4.603153293    
    7    50    2.473429952       0.4042968750        4.604338087    
    7    51    2.485436893       0.4023437500        4.605465440    
    7    52    2.497560976       0.4003906250        4.606540994    
    7    53    2.509803922       0.3984375000        4.607570175    
    7    54    2.522167488       0.3964843750        4.608557975    
    7    55    2.534653465       0.3945312500        4.609508860    
    7    56    2.547263682       0.3925781250        4.610426765    
    7    57    2.560000000       0.3906250000        4.611315126    
    7    58    2.572864322       0.3886718750        4.612176932    
    7    59    2.585858586       0.3867187500        4.613014794    
    7    60    2.598984772       0.3847656250        4.613831004    
    7    61    2.612244898       0.3828125000        4.614627606    
    7    62    2.625641026       0.3808593750        4.615406450    
    7    63    2.639175258       0.3789062500        4.616169253    
    7    64    2.652849741       0.3769531250        4.616917645    
    7    65    2.666666667       0.3750000000        4.617653220    
    7    66    2.680628272       0.3730468750        4.618377573    
    7    67    2.694736842       0.3710937500        4.619092347    
    7    68    2.708994709       0.3691406250        4.619799262    
    7    69    2.723404255       0.3671875000        4.620500153    
    7    70    2.737967914       0.3652343750        4.621197008    
    7    71    2.752688172       0.3632812500        4.621892001    
    7    72    2.767567568       0.3613281250        4.622587530    
    7    73    2.782608696       0.3593750000        4.623286264    
    7    74    2.797814208       0.3574218750        4.623991193    
    7    75    2.813186813       0.3554687500        4.624705681    
    7    76    2.828729282       0.3535156250        4.625433534    
    7    77    2.844444444       0.3515625000        4.626179070    
    7    78    2.860335196       0.3496093750        4.626947191    
    7    79    2.876404494       0.3476562500        4.627743446    
    7    80    2.892655367       0.3457031250        4.628574070    
    7    81    2.909090909       0.3437500000        4.629445970    
    7    82    2.925714286       0.3417968750        4.630366609    
    7    83    2.942528736       0.3398437500        4.631343731    
    7    84    2.959537572       0.3378906250        4.632384877    
    7    85    2.976744186       0.3359375000        4.633496641    
    7    86    2.994152047       0.3339843750        4.634683708    
    7    87    3.011764706       0.3320312500        4.635947834    
    7    88    3.029585799       0.3300781250        4.637287051    
    7    89    3.047619048       0.3281250000        4.638695429    
    7    90    3.065868263       0.3261718750        4.640163585    
    7    91    3.084337349       0.3242187500        4.641679855    
    7    92    3.103030303       0.3222656250        4.643231780    
    7    93    3.121951220       0.3203125000        4.644807476    
    7    94    3.141104294       0.3183593750        4.646396593    
    7    95    3.160493827       0.3164062500        4.647990766    
    7    96    3.180124224       0.3144531250        4.649583662    
    7    97    3.200000000       0.3125000000        4.651170758    
    7    98    3.220125786       0.3105468750        4.652749006    
    7    99    3.240506329       0.3085937500        4.654316476    
    7   100    3.261146497       0.3066406250        4.655872040    
    7   101    3.282051282       0.3046875000        4.657415112    
    7   102    3.303225806       0.3027343750        4.658945461    
    7   103    3.324675325       0.3007812500        4.660463072    
    7   104    3.346405229       0.2988281250        4.661968067    
    7   105    3.368421053       0.2968750000        4.663460655    
    7   106    3.390728477       0.2949218750        4.664941125    
    7   107    3.413333333       0.2929687500        4.666409853    
    7   108    3.436241611       0.2910156250        4.667867335    
    7   109    3.459459459       0.2890625000        4.669314223    
    7   110    3.482993197       0.2871093750        4.670751380    
    7   111    3.506849315       0.2851562500        4.672179927    
    7   112    3.531034483       0.2832031250        4.673601300    
    7   113    3.555555556       0.2812500000        4.675017295    
    7   114    3.580419580       0.2792968750        4.676430121    
    7   115    3.605633803       0.2773437500        4.677842436    
    7   116    3.631205674       0.2753906250        4.679257395    
    7   117    3.657142857       0.2734375000        4.680678686    
    7   118    3.683453237       0.2714843750        4.682110572    
    7   119    3.710144928       0.2695312500        4.683557943    
    7   120    3.737226277       0.2675781250        4.685026376    
    7   121    3.764705882       0.2656250000        4.686522197    
    7   122    3.792592593       0.2636718750        4.688052568    
    7   123    3.820895522       0.2617187500        4.689625567    
    7   124    3.849624060       0.2597656250        4.691250272    
    7   125    3.878787879       0.2578125000        4.692936819    
    7   126    3.908396947       0.2558593750        4.694696407    
    7   127    3.938461538       0.2539062500        4.696541196    
    7   128    3.968992248       0.2519531250        4.698484054    
    7   129    4.000000000       0.2500000000        4.700538051    
    7   130    4.031496063       0.2480468750        4.702715685    
    7   131    4.063492063       0.2460937500        4.705027808    
    7   132    4.096000000       0.2441406250        4.707482362    
    7   133    4.129032258       0.2421875000        4.710083164    
    7   134    4.162601626       0.2402343750        4.712829056    
    7   135    4.196721311       0.2382812500        4.715713715    
    7   136    4.231404959       0.2363281250        4.718726250    
    7   137    4.266666667       0.2343750000        4.721852455    
    7   138    4.302521008       0.2324218750        4.725076342    
    7   139    4.338983051       0.2304687500        4.728381602    
    7   140    4.376068376       0.2285156250        4.731752679    
    7   141    4.413793103       0.2265625000        4.735175397    
    7   142    4.452173913       0.2246093750        4.738637144    
    7   143    4.491228070       0.2226562500        4.742126768    
    7   144    4.530973451       0.2207031250        4.745634301    
    7   145    4.571428571       0.2187500000        4.749150634    
    7   146    4.612612613       0.2167968750        4.752667230    
    7   147    4.654545455       0.2148437500        4.756175941    
    7   148    4.697247706       0.2128906250        4.759668958    
    7   149    4.740740741       0.2109375000        4.763138932    
    7   150    4.785046729       0.2089843750        4.766579249    
    7   151    4.830188679       0.2070312500        4.769984448    
    7   152    4.876190476       0.2050781250        4.773350713    
    7   153    4.923076923       0.2031250000        4.776676379    
    7   154    4.970873786       0.2011718750        4.779962345    
    7   155    5.019607843       0.1992187500        4.783212346    
    7   156    5.069306931       0.1972656250        4.786433022    
    7   157    5.120000000       0.1953125000        4.789633813    
    7   158    5.171717172       0.1933593750        4.792826718    
    7   159    5.224489796       0.1914062500        4.796025999    
    7   160    5.278350515       0.1894531250        4.799247896    
    7   161    5.333333333       0.1875000000        4.802510419    
    7   162    5.389473684       0.1855468750        4.805833245    
    7   163    5.446808511       0.1835937500        4.809237748    
    7   164    5.505376344       0.1816406250        4.812747133    
    7   165    5.565217391       0.1796875000        4.816386672    
    7   166    5.626373626       0.1777343750        4.820183989    
    7   167    5.688888889       0.1757812500        4.824169333    
    7   168    5.752808989       0.1738281250        4.828375740    
    7   169    5.818181818       0.1718750000        4.832838935    
    7   170    5.885057471       0.1699218750        4.837596790    
    7   171    5.953488372       0.1679687500        4.842688093    
    7   172    6.023529412       0.1660156250        4.848150420    
    7   173    6.095238095       0.1640625000        4.854017027    
    7   174    6.168674699       0.1621093750        4.860312914    
    7   175    6.243902439       0.1601562500        4.867050590    
    7   176    6.320987654       0.1582031250        4.874226332    
    7   177    6.400000000       0.1562500000        4.881817726    
    7   178    6.481012658       0.1542968750        4.889782981    
    7   179    6.564102564       0.1523437500        4.898061966    
    7   180    6.649350649       0.1503906250        4.906578709    
    7   181    6.736842105       0.1484375000        4.915245239    
    7   182    6.826666667       0.1464843750        4.923967123    
    7   183    6.918918919       0.1445312500        4.932651381    
    7   184    7.013698630       0.1425781250        4.941216896    
    7   185    7.111111111       0.1406250000        4.949605789    
    7   186    7.211267606       0.1386718750        4.957792426    
    7   187    7.314285714       0.1367187500        4.965786595    
    7   188    7.420289855       0.1347656250        4.973629793    
    7   189    7.529411765       0.1328125000        4.981386826    
    7   190    7.641791045       0.1308593750        4.989136433    
    7   191    7.757575758       0.1289062500        4.996963718    
    7   192    7.876923077       0.1269531250        5.004955361    
    7   193    8.000000000       0.1250000000        5.013197218    
    7   194    8.126984127       0.1230468750        5.021773355    
    7   195    8.258064516       0.1210937500        5.030765644    
    7   196    8.393442623       0.1191406250        5.040253218    
    7   197    8.533333333       0.1171875000        5.050311371    
    7   198    8.677966102       0.1152343750        5.061009711    
    7   199    8.827586207       0.1132812500        5.072409624    
    7   200    8.982456140       0.1113281250        5.084561412    
    7   201    9.142857143       0.1093750000        5.097501753    
    7   202    9.309090909       0.1074218750        5.111252447    
    7   203    9.481481481       0.1054687500        5.125821542    
    7   204    9.660377358       0.1035156250        5.141207807    
    7   205    9.846153846       0.1015625000        5.157408919    
    7   206    10.03921569       0.9960937500E-01    5.174432564    
    7   207    10.24000000       0.9765625000E-01    5.192308360    
    7   208    10.44897959       0.9570312500E-01    5.211097636    
    7   209    10.66666667       0.9375000000E-01    5.230898526    
    7   210    10.89361702       0.9179687500E-01    5.251845328    
    7   211    11.13043478       0.8984375000E-01    5.274102766    
    7   212    11.37777778       0.8789062500E-01    5.297856735    
    7   213    11.63636364       0.8593750000E-01    5.323302947    
    7   214    11.90697674       0.8398437500E-01    5.350634107    
    7   215    12.19047619       0.8203125000E-01    5.380025356    
    7   216    12.48780488       0.8007812500E-01    5.411616965    
    7   217    12.80000000       0.7812500000E-01    5.445492939    
    7   218    13.12820513       0.7617187500E-01    5.481654656    
    7   219    13.47368421       0.7421875000E-01    5.519991349    
    7   220    13.83783784       0.7226562500E-01    5.560256437    
    7   221    14.22222222       0.7031250000E-01    5.602072135    
    7   222    14.62857143       0.6835937500E-01    5.644998680    
    7   223    15.05882353       0.6640625000E-01    5.688694476    
    7   224    15.51515152       0.6445312500E-01    5.733131224    
    7   225    16.00000000       0.6250000000E-01    5.778746299    
    7   226    16.51612903       0.6054687500E-01    5.826415934    
    7   227    17.06666667       0.5859375000E-01    5.877235298    
    7   228    17.65517241       0.5664062500E-01    5.932198878    
    7   229    18.28571429       0.5468750000E-01    5.991972664    
    7   230    18.96296296       0.5273437500E-01    6.057027738    
    7   231    19.69230769       0.5078125000E-01    6.128237852    
    7   232    20.48000000       0.4882812500E-01    6.207599147    
    7   233    21.33333333       0.4687500000E-01    6.298537313    
    7   234    22.26086957       0.4492187500E-01    6.405494252    
    7   235    23.27272727       0.4296875000E-01    6.532631953    
    7   236    24.38095238       0.4101562500E-01    6.681581961    
    7   237    25.60000000       0.3906250000E-01    6.848657532    
    7   238    26.94736842       0.3710937500E-01    7.023485617    
    7   239    28.44444444       0.3515625000E-01    7.194040092    
    7   240    30.11764706       0.3320312500E-01    7.359356413    
    7   241    32.00000000       0.3125000000E-01    7.533047126    
    7   242    34.13333333       0.2929687500E-01    7.722270886    
    7   243    36.57142857       0.2734375000E-01    7.924790215    
    7   244    39.38461538       0.2539062500E-01    8.157171293    
    7   245    42.66666667       0.2343750000E-01    8.435620405    
    7   246    46.54545455       0.2148437500E-01    8.757870332    
    7   247    51.20000000       0.1953125000E-01    9.140960635    
    7   248    56.88888889       0.1757812500E-01    9.603215755    
    7   249    64.00000000       0.1562500000E-01    10.22395525    
    7   250    73.14285714       0.1367187500E-01    11.11479558    
    7   251    85.33333333       0.1171875000E-01    12.24812607    
    8     1    2.000000000       0.5000000000        4.586061576    
    8     2    2.007843137       0.4980468750        4.586877788    
    8     3    2.015748031       0.4960937500        4.587668422    
    8     4    2.023715415       0.4941406250        4.588434858    
    8     5    2.031746032       0.4921875000        4.589179410    
    8     6    2.039840637       0.4902343750        4.589904852    
    8     7    2.048000000       0.4882812500        4.590614105    
    8     8    2.056224900       0.4863281250        4.591310057    
    8     9    2.064516129       0.4843750000        4.591995457    
    8    10    2.072874494       0.4824218750        4.592672879    
    8    11    2.081300813       0.4804687500        4.593344710    
    8    12    2.089795918       0.4785156250        4.594013162    
    8    13    2.098360656       0.4765625000        4.594680289    
    8    14    2.106995885       0.4746093750        4.595348021    
    8    15    2.115702479       0.4726562500        4.596018185    
    8    16    2.124481328       0.4707031250        4.596692535    
    8    17    2.133333333       0.4687500000        4.597372784    
    8    18    2.142259414       0.4667968750        4.598060626    
    8    19    2.151260504       0.4648437500        4.598757766    
    8    20    2.160337553       0.4628906250        4.599465946    
    8    21    2.169491525       0.4609375000        4.600186967    
    8    22    2.178723404       0.4589843750        4.600922712    
    8    23    2.188034188       0.4570312500        4.601675172    
    8    24    2.197424893       0.4550781250        4.602446455    
    8    25    2.206896552       0.4531250000        4.603238803    
    8    26    2.216450216       0.4511718750        4.604054583    
    8    27    2.226086957       0.4492187500        4.604896270    
    8    28    2.235807860       0.4472656250        4.605766395    
    8    29    2.245614035       0.4453125000        4.606667447    
    8    30    2.255506608       0.4433593750        4.607601705    
    8    31    2.265486726       0.4414062500        4.608570985    
    8    32    2.275555556       0.4394531250        4.609576246    
    8    33    2.285714286       0.4375000000        4.610617064    
    8    34    2.295964126       0.4355468750        4.611690957    
    8    35    2.306306306       0.4335937500        4.612792645    
    8    36    2.316742081       0.4316406250        4.613913431    
    8    37    2.327272727       0.4296875000        4.615040995    
    8    38    2.337899543       0.4277343750        4.616160016    
    8    39    2.348623853       0.4257812500        4.617253802    
    8    40    2.359447005       0.4238281250        4.618306754    
    8    41    2.370370370       0.4218750000        4.619306888    
    8    42    2.381395349       0.4199218750        4.620247489    
    8    43    2.392523364       0.4179687500        4.621127343    
    8    44    2.403755869       0.4160156250        4.621949759    
    8    45    2.415094340       0.4140625000        4.622721006    
    8    46    2.426540284       0.4121093750        4.623448814    
    8    47    2.438095238       0.4101562500        4.624141245    
    8    48    2.449760766       0.4082031250        4.624806021    
    8    49    2.461538462       0.4062500000        4.625450189    
    8    50    2.473429952       0.4042968750        4.626080026    
    8    51    2.485436893       0.4023437500        4.626701053    
    8    52    2.497560976       0.4003906250        4.627318130    
    8    53    2.509803922       0.3984375000        4.627935549    
    8    54    2.522167488       0.3964843750        4.628557142    
    8    55    2.534653465       0.3945312500        4.629186370    
    8    56    2.547263682       0.3925781250        4.629826398    
    8    57    2.560000000       0.3906250000        4.630480164    
    8    58    2.572864322       0.3886718750        4.631150432    
    8    59    2.585858586       0.3867187500        4.631839829    
    8    60    2.598984772       0.3847656250        4.632550886    
    8    61    2.612244898       0.3828125000        4.633286062    
    8    62    2.625641026       0.3808593750        4.634047773    
    8    63    2.639175258       0.3789062500        4.634838410    
    8    64    2.652849741       0.3769531250        4.635660359    
    8    65    2.666666667       0.3750000000        4.636516022    
    8    66    2.680628272       0.3730468750        4.637407834    
    8    67    2.694736842       0.3710937500        4.638338282    
    8    68    2.708994709       0.3691406250        4.639309921    
    8    69    2.723404255       0.3671875000        4.640325385    
    8    70    2.737967914       0.3652343750        4.641387398    
    8    71    2.752688172       0.3632812500        4.642498762    
    8    72    2.767567568       0.3613281250        4.643662335    
    8    73    2.782608696       0.3593750000        4.644880976    
    8    74    2.797814208       0.3574218750        4.646157447    
    8    75    2.813186813       0.3554687500        4.647494259    
    8    76    2.828729282       0.3535156250        4.648893430    
    8    77    2.844444444       0.3515625000        4.650356153    
    8    78    2.860335196       0.3496093750        4.651882342    
    8    79    2.876404494       0.3476562500        4.653470073    
    8    80    2.892655367       0.3457031250        4.655114931    
    8    81    2.909090909       0.3437500000        4.656809381    
    8    82    2.925714286       0.3417968750        4.658542288    
    8    83    2.942528736       0.3398437500        4.660298831    
    8    84    2.959537572       0.3378906250        4.662061042    
    8    85    2.976744186       0.3359375000        4.663809122    
    8    86    2.994152047       0.3339843750        4.665523470    
    8    87    3.011764706       0.3320312500        4.667187006    
    8    88    3.029585799       0.3300781250        4.668787208    
    8    89    3.047619048       0.3281250000        4.670317254    
    8    90    3.065868263       0.3261718750        4.671776048    
    8    91    3.084337349       0.3242187500        4.673167314    
    8    92    3.103030303       0.3222656250        4.674498201    
    8    93    3.121951220       0.3203125000        4.675777867    
    8    94    3.141104294       0.3183593750        4.677016318    
    8    95    3.160493827       0.3164062500        4.678223616    
    8    96    3.180124224       0.3144531250        4.679409408    
    8    97    3.200000000       0.3125000000        4.680582710    
    8    98    3.220125786       0.3105468750        4.681751854    
    8    99    3.240506329       0.3085937500        4.682924517    
    8   100    3.261146497       0.3066406250        4.684107804    
    8   101    3.282051282       0.3046875000        4.685308343    
    8   102    3.303225806       0.3027343750        4.686532376    
    8   103    3.324675325       0.3007812500        4.687785839    
    8   104    3.346405229       0.2988281250        4.689074434    
    8   105    3.368421053       0.2968750000        4.690403672    
    8   106    3.390728477       0.2949218750        4.691778914    
    8   107    3.413333333       0.2929687500        4.693205394    
    8   108    3.436241611       0.2910156250        4.694688225    
    8   109    3.459459459       0.2890625000        4.696232405    
    8   110    3.482993197       0.2871093750        4.697842813    
    8   111    3.506849315       0.2851562500        4.699524198    
    8   112    3.531034483       0.2832031250        4.701281178    
    8   113    3.555555556       0.2812500000        4.703118223    
    8   114    3.580419580       0.2792968750        4.705039646    
    8   115    3.605633803       0.2773437500        4.707049591    
    8   116    3.631205674       0.2753906250        4.709152005    
    8   117    3.657142857       0.2734375000        4.711350602    
    8   118    3.683453237       0.2714843750        4.713648794    
    8   119    3.710144928       0.2695312500        4.716049597    
    8   120    3.737226277       0.2675781250        4.718555477    
    8   121    3.764705882       0.2656250000        4.721168146    
    8   122    3.792592593       0.2636718750        4.723888282    
    8   123    3.820895522       0.2617187500        4.726715177    
    8   124    3.849624060       0.2597656250        4.729646302    
    8   125    3.878787879       0.2578125000        4.732676826    
    8   126    3.908396947       0.2558593750        4.735799101    
    8   127    3.938461538       0.2539062500        4.739002193    
    8   128    3.968992248       0.2519531250        4.742271530    
    8   129    4.000000000       0.2500000000        4.745588803    
    8   130    4.031496063       0.2480468750        4.748932238    
    8   131    4.063492063       0.2460937500        4.752277381    
    8   132    4.096000000       0.2441406250        4.755598472    
    8   133    4.129032258       0.2421875000        4.758870382    
    8   134    4.162601626       0.2402343750        4.762070924    
    8   135    4.196721311       0.2382812500        4.765183147    
    8   136    4.231404959       0.2363281250        4.768197123    
    8   137    4.266666667       0.2343750000        4.771110800    
    8   138    4.302521008       0.2324218750        4.773929765    
    8   139    4.338983051       0.2304687500        4.776666102    
    8   140    4.376068376       0.2285156250        4.779336752    
    8   141    4.413793103       0.2265625000        4.781961843    
    8   142    4.452173913       0.2246093750        4.784563294    
    8   143    4.491228070       0.2226562500        4.787163823    
    8   144    4.530973451       0.2207031250        4.789786358    
    8   145    4.571428571       0.2187500000        4.792453729    
    8   146    4.612612613       0.2167968750        4.795188538    
    8   147    4.654545455       0.2148437500        4.798013093    
    8   148    4.697247706       0.2128906250        4.800949317    
    8   149    4.740740741       0.2109375000        4.804018566    
    8   150    4.785046729       0.2089843750        4.807241340    
    8   151    4.830188679       0.2070312500        4.810636880    
    8   152    4.876190476       0.2050781250        4.814222692    
